filepath,entropy,magic_mismatch,is_executable,file_size,modification_hour,size_zscore,anomaly_score,is_anomaly
/etc/pam.d/screensaver_new_la,3.961832290846482,0,0,166,8,-0.19840902155275733,0.2408692157945806,0
/etc/pam.d/chkpasswd,3.9863356254544238,0,0,200,8,-0.19806390942645694,0.2419662076445065,0
/etc/pam.d/authorization_lacont,4.0099762842308655,0,0,183,8,-0.19823646548960713,0.24306248624587773,0
/etc/pam.d/sshd,4.0576274563143455,0,0,527,8,-0.19474474279997964,0.23714645599632245,0
/etc/pam.d/login.term,4.005837811265361,0,0,152,8,0.0,0.2283480396330902,0
/etc/pam.d/screensaver,4.2546663399804805,0,0,408,8,-0.19595263524203102,0.2525438579622184,0
/etc/pam.d/other,3.908634083266433,0,0,191,8,-0.19815526263636,0.23072440808428524,0
/etc/pam.d/checkpw,4.251246041468188,0,0,181,8,-0.19825676620291893,0.25512615378982967,0
/etc/pam.d/screensaver_new_ctk,4.134519255936865,0,0,146,8,-0.1986120286858752,0.25055298132539444,0
/etc/pam.d/screensaver_new,4.1179626071665245,0,0,279,8,-0.19726203125064132,0.24642423067179886,0
/etc/pam.d/su,4.149191289372342,0,0,356,8,-0.1964804537881375,0.24691080973965573,0
/etc/pam.d/authorization_ctk,4.134519255936865,0,0,146,8,-0.1986120286858752,0.25055298132539444,0
/etc/pam.d/screensaver_aks,4.223758167971599,0,0,312,8,-0.19692706948099684,0.2523276310883876,0
/etc/pam.d/authorization_aks,4.005108301688212,0,0,113,8,-0.1989469904555197,0.24223716951612684,0
/etc/pam.d/sudo,3.9286544468734066,0,0,283,8,-0.19722142982401775,0.23285627127298741,0
/etc/pam.d/screensaver_la,4.188531280483124,0,0,365,8,-0.19638910057823444,0.24872781461422244,0
/etc/pam.d/authorization,4.1179626071665245,0,0,279,8,-0.19726203125064132,0.24642423067179886,0
/etc/pam.d/screensaver_new_aks,4.005108301688212,0,0,113,8,-0.1989469904555197,0.24223716951612684,0
/etc/pam.d/authorization_la,3.961832290846482,0,0,166,8,-0.19840902155275733,0.2408692157945806,0
/etc/pam.d/login,4.029174967801188,0,0,512,8,-0.19489699814981806,0.2331183503190667,0
/etc/pam.d/cups,3.930800985698517,0,0,203,8,-0.19803345835648925,0.2382081485305692,0
/etc/pam.d/smbd,4.469540094982462,0,0,140,8,-0.19867293082581058,0.2589300771831336,0
/etc/pam.d/passwd,3.943841078787237,0,0,197,8,-0.19809436049642462,0.24073689947381982,0
/etc/pam.d/sudo_local.template,4.282944168356415,0,0,179,8,0.0,0.24885425206204137,0
/etc/pam.d/screensaver_ctk,4.247652584931927,0,0,342,8,-0.19662255878132,0.25347426130261835,0
/etc/apache2/httpd.conf,4.881704439775948,0,0,21648,8,3.919623016796858,0.036224090890737415,0
/etc/apache2/magic,5.1127605465771255,0,0,13064,8,-0.0674897214050383,0.2289692731041439,0
/etc/apache2/mime.types,4.72038888789796,0,0,61218,8,0.0,0.09789592832455113,0
/etc/ssh/sshd_config,4.944532767611951,0,0,3547,5,-0.16409066569918018,0.25680745330223836,0
/etc/ssh/ssh_config,4.881780874205826,0,0,1956,5,-0.1802398831387073,0.25991941760883147,0
/etc/ssh/moduli,4.030653743583381,0,0,541716,5,5.298516625446564,-0.1772436049505468,1
/etc/postfix/makedefs.out,5.5823933451866,0,0,6276,8,0.0,0.18815885237798152,0
/etc/postfix/transport,4.272517780714348,0,0,12666,8,-0.07152956335408404,0.21480426853956525,0
/etc/postfix/main.cf.proto,4.865769339452171,0,0,26862,8,1.0,0.1534793761862761,0
/etc/postfix/LICENSE,4.68995018637576,0,0,11942,8,-0.0788784215729512,0.23543407026355873,0
/etc/postfix/access,4.187643521264749,0,0,21535,8,0.018493949827038617,0.17605562328186936,0
/etc/postfix/canonical,4.222488185850224,0,0,12000,8,-0.07828970088690936,0.21374833022267908,0
/etc/postfix/main.cf.default,4.873731394025062,0,0,27340,8,2.36318883309255,0.08985941538939096,0
/etc/postfix/master.cf.default,4.242938244641202,0,0,7443,8,0.00247839463475823,0.22824569410094658,0
